lambda (nm), E(eV), Cext [nm^2], Csca [nm^2]
417.,2.9753007194244603,160.2431380801199,0.9067722866135902
418.,2.968182775119617,159.86587303454561,0.8980503776727882
419.,2.9610988066825774,159.49461714531074,0.8894164008422591
420.,2.954048571428572,159.13049196053603,0.8808768630114538
421.,2.947031828978622,158.77460933652873,0.8724380012613359
422.,2.940048341232228,158.42807230960102,0.8641057944657863
423.,2.9330978723404257,158.09197608495865,0.8558859759344378
424.,2.926180188679245,157.7674091414316,0.847784047022591
425.,2.919295058823529,157.45545445129258,0.8398052916419341
426.,2.912442253521127,157.15719081492946,0.8319547916142619
427.,2.9056215456674472,156.8736943107129,0.8242374428192889
428.,2.8988327102803733,156.6060398610188,0.8166579720968627
429.,2.892075524475524,156.3553029160515,0.8092209548736001
430.,2.8853497674418604,156.1225612578362,0.8019308334938381
431.,2.878655220417633,155.93487838943435,0.7949535843328841
432.,2.8719916666666663,155.87129833459136,0.7887724899959663
433.,2.8653588914549655,155.82878757680996,0.7827401301160903
434.,2.8587566820276495,155.80633035095204,0.7768479924680507
435.,2.852184827586207,155.80291572376018,0.7710877793039902
436.,2.845643119266055,155.81753546286274,0.765451385459839
437.,2.839131350114416,155.8491819855759,0.75993087814534
438.,2.832649315068493,155.89684638491437,0.7545184783303625
439.,2.826196810933941,155.95951653103288,0.7492065436528554
440.,2.819773636363636,156.0361752471549,0.7439875527855572
441.,2.8133795918367346,156.12579855983438,0.7388540912093121
442.,2.8070144796380094,156.22735402419232,0.7337988383507216
443.,2.800678103837472,156.33979912557038,0.7288145560510276
444.,2.79437027027027,156.46207975981218,0.7238940783414131
445.,2.7880907865168543,156.5931287951749,0.7190303025075381
446.,2.781839461883408,156.73186471965167,0.7142161814331108
447.,2.7756161073825503,156.87719037824516,0.7094447172184045
448.,2.7694205357142856,157.02799180550738,0.7047089560752576
449.,2.763252561247216,157.18313715940593,0.7000019845048249
450.,2.757112,157.34147576331605,0.6953169267684741
451.,2.75099866962306,157.50183726364924,0.6906469436654913
452.,2.7449123893805307,157.46693595343936,0.6846165051015882
453.,2.7388529801324504,157.39432633988773,0.6783489202272791
454.,2.732820264317181,157.3244674454543,0.6721299257810529
455.,2.7268140659340663,157.25952136545496,0.6659754467227237
456.,2.720834210526316,157.20167608405114,0.6599010396216846
457.,2.714880525164114,157.1531475392738,0.6539219116793412
458.,2.7089528384279475,157.11618202642066,0.6480529450812513
459.,2.703050980392157,157.0930589705603,0.6423087266299877
460.,2.6971747826086956,157.08609410177493,0.6367035826412615
461.,2.6913240780911063,157.09764306996573,0.6312516191236651
462.,2.6854987012987013,157.13010553960595,0.6259667673071286
463.,2.6796984881209505,157.1859298088704,0.6208628346374336
464.,2.673923275862069,157.2676180021784,0.615953561414616
465.,2.6681729032258064,157.3777318904823,0.61125268332275
466.,2.6624472103004293,157.51889939975607,0.6067740001787104
467.,2.656746038543897,157.69382187522865,0.6025314513194339
468.,2.651069230769231,157.9052821771383,0.5985391981527893
469.,2.6454166311300638,158.15615369336328,0.5948117145186226
470.,2.6397880851063826,158.4494103654378,0.5913638856465968
471.,2.6341834394904455,158.78813783745701,0.5882111166593982
472.,2.628602542372881,159.23490741001692,0.5855988288463648
473.,2.623045243128964,159.91424833484146,0.5840117374010819
474.,2.617511392405063,160.65248007089073,0.5827840419423387
475.,2.612000842105263,161.45087248985647,0.5819271264188347
476.,2.6065134453781513,162.31083404087298,0.581453501515705
477.,2.6010490566037734,163.2339170615673,0.5813768811265465
478.,2.595607531380753,164.2218235241799,0.581712267782956
479.,2.5901887265135697,165.27641121212773,0.5824760479186832
480.,2.5847925,166.39970031580626,0.583686097945307
481.,2.579418711018711,167.5938804276384,0.5853619022248023
482.,2.5740672199170125,168.86131790462645,0.587524684140832
483.,2.5687378881987577,170.2045635513176,0.5901975515954154
484.,2.5634305785123965,171.62636055606768,0.593405658389322
485.,2.5581451546391754,173.12965258766633,0.5971763830820102
486.,2.5528814814814815,174.71759192618725,0.6015395270671912
487.,2.5476394250513352,176.39354745948302,0.6065275337393581
488.,2.5424188524590163,178.16111232264728,0.6121757307586956
489.,2.537219631901841,180.0241108890427,0.6185225975381262
490.,2.5320416326530615,181.98660473437712,0.6256100601643398
491.,2.526884725050916,184.05289708514385,0.6334838160074351
492.,2.5217487804878047,186.22753512365045,0.6421936902471309
493.,2.5166336713995943,188.5153093465657,0.6517940264146876
494.,2.5115392712550606,190.92124895334246,0.6623441127738849
495.,2.506465454545454,193.45061196376116,0.6739086458809006
496.,2.5014120967741937,196.10886841632995,0.6865582318901443
497.,2.4963790744466805,199.27565800743295,0.703484667917695
498.,2.4913662650602406,202.7424936919693,0.7230917098141125
499.,2.4863735470941886,206.3672458166219,0.7442791470944148
500.,2.4814008,210.14994534144037,0.7671250754422405
501.,2.4764479041916165,214.08981561321775,0.7917106758544353
502.,2.471514741035856,218.1850770802858,0.8181194985269625
503.,2.466601192842942,222.43272105500793,0.8464365098420795
504.,2.461707142857143,226.82824964271055,0.8767468519680799
505.,2.456832475247525,231.36537939862822,0.9091342582870039
506.,2.451977075098814,236.03570707195797,0.9436790622198876
507.,2.4471408284023672,240.82833706757876,0.980455732826138
508.,2.4423236220472444,245.7294721413208,1.0195298689355783
509.,2.4375253438113944,250.72197149998902,1.060954586034696
510.,2.432745882352941,255.78488406407362,1.104766238609781
511.,2.4279851272015653,260.892969316955,1.1509794375298867
512.,2.42324296875,266.0162240119604,1.1995813500971446
513.,2.418519298245614,271.11944004959605,1.2505253125802198
514.,2.413814007782101,276.1618269301426,1.3037238442334433
515.,2.409126990291262,281.0967409591424,1.3590412301587291
516.,2.4044581395348836,285.8715721451206,1.4162859385449198
517.,2.3998073500967116,290.42784739170224,1.475203253860254
518.,2.3951745173745174,294.7016136128707,1.5354686356002045
519.,2.3905595375722544,298.6241648230172,1.5966824411002158
520.,2.385962307692308,302.12317080829024,1.658366763420335
521.,2.381382725527831,305.1242494063512,1.7199652078490162
522.,2.376820689655172,306.4713257574535,1.7669800649514367
523.,2.372276099426386,306.7658513336404,1.805584750680495
524.,2.3677488549618317,306.46406578773093,1.8412388912460365
525.,2.363238857142857,305.5534152866501,1.8736185824855638
526.,2.3587460076045628,304.0288885928035,1.9024341449974789
527.,2.3542702087286527,301.89341023819077,1.927437911789673
528.,2.349811363636364,299.1579781856885,1.9484308709817508
529.,2.3453693761814742,295.8415304691171,1.9652678073396683
530.,2.3409441509433964,291.9705419770801,1.977860670581769
531.,2.336535593220339,287.5783695234478,1.9861800065457358
532.,2.3321436090225567,282.7043789334955,1.9902544089750451
533.,2.3277681050656662,277.39290053445205,1.9901680727199542
534.,2.323408988764045,271.6920680176001,1.9860566414735978
535.,2.3190661682242992,265.65259951189125,1.9781016344830138
536.,2.314739552238806,259.32657883812834,1.9665237997987488
537.,2.3104290502793297,252.76628980299836,1.951575773199952
538.,2.306134572490706,246.02314796712517,1.9335344224787194
539.,2.3018560296846013,239.1467637484845,1.912693230129865
540.,2.2975933333333334,232.18415922912797,1.8893550198525373
541.,2.2933463955637707,225.17914974222523,1.8638252709889942
542.,2.2891151291512917,218.17189112971187,1.8364061975300212
543.,2.284899447513812,211.19858509620994,1.8073917012063745
544.,2.2806992647058824,204.2913286669547,1.777063246654832
545.,2.2765144954128442,197.47808944804314,1.745686654222079
546.,2.272345054945055,190.78278604358906,1.7135097645371817
547.,2.2681908592321753,184.22545232524604,1.6807608990053706
548.,2.264051824817518,177.82246492170623,1.6476480212246718
549.,2.259927868852459,171.5923811820996,1.6144704182188538
550.,2.255818909090909,165.82356098355854,1.58735686629925
551.,2.2517248638838474,160.18511838141768,1.5599594362216929
552.,2.247645652173913,154.6841275526938,1.532377518678089
553.,2.243581193490054,149.3261808962999,1.5047019007862699
554.,2.239531407942238,144.1155162797009,1.4770149659461869
555.,2.2354962162162164,139.05514427911302,1.44939097835679
556.,2.2314755395683457,134.14697307505426,1.4218964328922103
557.,2.227469299820467,129.3919291612201,1.3945904531100246
558.,2.223477419354839,124.79007247169834,1.3675252223176038
559.,2.2194998211091232,120.34070492456816,1.340746434758761
560.,2.2155364285714283,116.04247171759444,1.3142937560298065
561.,2.2115871657754007,111.89345499540516,1.288201283743106
562.,2.2076519572953734,107.89125974038596,1.2624980011948754
563.,2.2037307282415632,104.03309192598319,1.2372082183464166
564.,2.199823404255319,100.31582911623406,1.2123519957889795
565.,2.195929911504425,96.73608380450833,1.1879455485353316
566.,2.1920501766784453,93.29025986282936,1.1640016274752822
567.,2.188184126984127,89.97460252591428,1.1405298771618473
568.,2.184331690140845,86.78524236565504,1.1175371692739993
569.,2.1804927943760983,83.71823372647755,1.0950279116491783
570.,2.176667368421053,80.76958809334793,1.0730043332093577
571.,2.17285534150613,77.9353028553464,1.0514667454355737
572.,2.1690566433566434,75.21138591132053,1.0304137812921446
573.,2.1652712041884814,72.59387654233666,1.0098426126772544
574.,2.161498954703833,70.07886295028132,0.9897491475936648
575.,2.1577398260869565,67.66249683446253,0.9701282083026609
576.,2.1539937499999997,65.34100534953463,0.9509736917560493
577.,2.1502606585788557,63.11070075942539,0.9322787136023221
578.,2.1465404844290656,60.96798807381119,0.9140357370418276
579.,2.1428331606217617,58.90937092657,0.8962366877670699
580.,2.139138620689655,56.93145592983963,0.8788730561729542
581.,2.1354567986230637,55.030955713090265,0.8619359879621418
582.,2.1317876288659794,53.204690834056024,0.8454163642052415
583.,2.1281310463121783,51.43056723096267,0.8291209470278778
584.,2.1244869863013696,49.70882915330107,0.8130658694455815
585.,2.1208553846153846,48.055514565034805,0.7974233152282948
586.,2.117236177474403,46.46782580696703,0.7821841753069171
587.,2.1136293015332197,44.94305759838743,0.7673391878105454
588.,2.110034693877551,43.47859750695472,0.7528789917393132
589.,2.106452292020373,42.071925815785114,0.7387941741427161
590.,2.102882033898305,40.72061488010208,0.7250753114127431
591.,2.0993238578680202,39.42232805532491,0.7117130052581677
592.,2.095777702702703,38.174818268909554,0.6986979138838836
593.,2.092243507588533,36.97592629956857,0.6860207788581091
594.,2.0887212121212118,35.82357881966289,0.673672448111106
595.,2.085210756302521,34.715786249475386,0.6616438954713966
596.,2.0817120805369127,33.650640465759395,0.6499262371103802
597.,2.078225125628141,32.62631240127682,0.6385107452329514
598.,2.0747498327759195,31.64104956699951,0.6273888593208838
599.,2.071286143572621,30.69317352416679,0.6165521952070093
600.,2.0678340000000004,29.781077329417016,0.6059925522316807
601.,2.064393344425957,28.90322297270978,0.5957019187084491
602.,2.060964119601329,28.058138824666855,0.5856724759035288
603.,2.0575462686567167,27.24441710724844,0.5758966007128963
604.,2.0541397350993376,26.460711399311123,0.5663668672021563
605.,2.0507444628099174,25.705734186517336,0.5570760471570756
606.,2.047360396039604,24.978254463269394,0.5480171097771857
607.,2.0439874794069195,24.2770953927693,0.5391832206306089
608.,2.040625657894737,23.601132029960002,0.5305677399755357
609.,2.0372748768472904,22.949289110929282,0.5221642205421237
610.,2.033935081967213,22.320538911366405,0.5139664048581633
611.,2.0306062193126024,21.713899175798023,0.5059682221924273
612.,2.0272882352941175,21.12843111860676,0.4981637851811057
613.,2.0239810766721043,20.563237497220054,0.4905473861951275
614.,2.020684690553746,20.0174607573376,0.48311349349931504
615.,2.0173990243902438,19.49028124963551,0.47585674724814764
616.,2.0141240259740263,18.980915517026126,0.4687719553574769
617.,2.0108596434359804,18.48861465126245,0.4618540892865581
618.,2.0076058252427185,17.99968184108413,0.45521673105749505
619.,2.0043625201938613,17.521832350162917,0.448772360476309
620.,2.001129677419355,17.05915151829495,0.4424727195121399
621.,1.9979072463768115,16.611093306026426,0.4363132179764605
622.,1.9946951768488745,16.1771357834443,0.43028944874931685
623.,1.99149341894061,15.756779893631844,0.4243971791870865
624.,1.988301923076923,15.349548287220934,0.41863234298435936
625.,1.9851206399999999,14.954984223558965,0.41299103246387725
626.,1.981949520766773,14.57265053430562,0.407469491270003
627.,1.9787885167464117,14.202128645562958,0.4020641074427205
628.,1.9756375796178345,13.84301765489766,0.39677140685047224
629.,1.9724966613672497,13.494933459863006,0.3915880469615172
630.,1.9693657142857142,13.157507934850534,0.3865108109346688
631.,1.9662446909667195,12.830388153314079,0.3815366020114196
632.,1.9631335443037974,12.513235652603353,0.37666243819257156
633.,1.9600322274881516,12.205725738826608,0.37188544718346855
634.,1.956940694006309,11.907546829331327,0.36720286159288507
635.,1.9538588976377953,11.618399830548247,0.3626120143715313
636.,1.9507867924528302,11.337997549092444,0.3581103344769448
637.,1.947724332810047,11.066064134149691,0.35369534275234993
638.,1.944671473354232,10.802334549304796,0.34936464800777545
639.,1.9416281690140844,10.546554072085565,0.34511594329243744
640.,1.938594375,10.298477819607582,0.34094700234801917
641.,1.9355700468018722,10.057870298806002,0.3368556762330928
642.,1.9325551401869157,9.824504979838082,0.332839890109513
643.,1.9295496111975117,9.598163891327173,0.3288976401821252
644.,1.926553416149068,9.378637236204874,0.3250269907836412
645.,1.923566511627907,9.165723026981713,0.32122607159701677
646.,1.920588854489164,8.959226739353873,0.3174930750080855
647.,1.917620401854714,8.75896098311589,0.31382625358163674
648.,1.914661111111111,8.56474518941747,0.31022391765451135
649.,1.91171093990755,8.376405313456754,0.30668443303964305
650.,1.9087698461538463,8.193773551760627,0.3032062188353332
651.,1.9058377880184332,8.016688073253057,0.2997877453343546
652.,1.9029147239263804,7.844992763359595,0.29642753202779765
653.,1.9000006125574271,7.678536980442913,0.2931241456988411
654.,1.8970954128440367,7.517175323904658,0.2898761986019131
655.,1.8941990839694656,7.360767413328882,0.2866823467229454
656.,1.8913115853658538,7.209177678079815,0.2835412881166753
657.,1.8884328767123286,7.062275156799486,0.28045176131715477
658.,1.8855629179331306,6.919933306284944,0.2774125438178568
659.,1.8827016691957512,6.782029819253544,0.27442245061794257
660.,1.879849090909091,6.649070774213021,0.27147915737110817
661.,1.877005143721634,6.531345328771724,0.26856220139374065
662.,1.8741697885196373,6.417442685818406,0.26569197108974035
663.,1.8713429864253395,6.3072260984583535,0.26286744195014944
664.,1.868524698795181,6.200563725320334,0.2600876170770959
665.,1.8657148872180451,6.097328438849856,0.2573515263525383
666.,1.8629135135135135,5.997397641710956,0.2546582256323168
667.,1.860120539730135,5.900653090938732,0.2520067959648939
668.,1.8573359281437125,5.8069807294980285,0.24939634283414114
669.,1.8545596412556056,5.716270524921233,0.2468259954255495
670.,1.8517916417910447,5.628416314711325,0.24429490591522665
671.,1.8490318926974665,5.5433156582111325,0.24180224878105197
672.,1.846280357142857,5.4608696946528825,0.2393472201353784
673.,1.8435369985141157,5.380983007114808,0.2369290370786534
674.,1.8408017804154304,5.303563492124751,0.23454693707336458
675.,1.8380746666666665,5.228522234660899,0.2322001773377031
676.,1.835355621301775,5.155773388313208,0.22988803425836712
677.,1.8326446085672086,5.0852340603776796,0.22760980282192508
678.,1.829941592920354,5.01682420166756,0.22536479606417073
679.,1.8272465390279824,4.950466500834304,0.22315234453692562
680.,1.824559411764706,4.886086283001498,0.22097179579174225
681.,1.8218801762114536,4.823611412522949,0.21882251387998655
682.,1.8192087976539588,4.762972199685331,0.21670387886877562
683.,1.816545241581259,4.704101311183717,0.21461528637228106
684.,1.8138894736842104,4.646933684206321,0.21255614709789963
685.,1.8112414598540143,4.591406443971938,0.2105258864068222
686.,1.808601166180758,4.537458824570845,0.2085239438885337
687.,1.8059685589519652,4.485032092966569,0.20654977294879706
688.,1.8033436046511628,4.434069476022748,0.2046028404106854
689.,1.8007262699564586,4.384516090425017,0.20268262612823754
690.,1.7981165217391304,4.336318875373654,0.20078862261232247
691.,1.7955143270622285,4.289426527929201,0.1989203346683203
692.,1.7929196531791907,4.24378944089755,0.19707727904522696
693.,1.7903324675324674,4.199359643146499,0.19525898409581158
694.,1.7877527377521611,4.156090742251007,0.1934649894474561
695.,1.7851804316546762,4.11393786936833,0.19169484568334114
696.,1.7826155172413793,4.072857626249271,0.18994811403361478
697.,1.7800579626972741,4.032808034295389,0.18822436607623516
698.,1.777507736389685,3.993748485576643,0.1865231834471566
699.,1.7749648068669528,3.9556396957273936,0.18484415755955363
700.,1.7724291428571428,3.9184436586421096,0.1831868893317805
701.,1.7699007132667617,3.8821236028964092,0.18155098892378613
702.,1.7673794871794872,3.846643949821606,0.17993607548169427
703.,1.7648654338549077,3.811970273164282,0.1783417768902878
704.,1.7623585227272727,3.778069260265818,0.1767677295331292
705.,1.7598587234042555,3.7446700809637217,0.17521350048844395
706.,1.7573660056657225,3.708036994212501,0.17367754419102885
707.,1.7548803394625176,3.6721545016345796,0.1721608317948397
708.,1.7524016949152543,3.637002525634162,0.17066303416251827
709.,1.749930042313117,3.602561545910366,0.16918382936845025
710.,1.7474653521126762,3.5688125823005046,0.1677229025074944
711.,1.7450075949367088,3.5357371782161526,0.16627994550961311
712.,1.7425567415730336,3.503317384649383,0.1648546569601902
713.,1.740112762973352,3.4715357447276975,0.16344674192584674
714.,1.7376756302521008,3.440375278796399,0.1620559117855584
715.,1.7352453146853146,3.409819470008817,0.1606818840668935
716.,1.7328217877094974,3.37985225040484,0.159324382287199
717.,1.7304050209205022,3.350457987459828,0.15798313579955875
718.,1.7279949860724233,3.321621471085954,0.1566578796433681
719.,1.725591655076495,3.2933279010693948,0.15534835439936615
720.,1.723195,3.2655628749268097,0.1540543060489695
721.,1.7208049930651874,3.2383123761660797,0.1527754858377732
722.,1.7184216066481997,3.2115627629359107,0.1515116501430693
723.,1.7160448132780084,3.1853007570503666,0.15026256034525348
724.,1.713674585635359,3.15951343337445,0.14902798270299294
725.,1.7113108965517239,3.1341882095575926,0.1478076882320222
726.,1.7089537190082644,3.1093128361023883,0.14660145258745663
727.,1.7066030261348006,3.0848753867565817,0.1454090559495019
728.,1.7042587912087914,3.0608642492163796,0.14423028291245155
729.,1.7019209876543209,3.037268116130135,0.143064922376861
730.,1.699589589041096,3.0140759763916014,0.14191276744480052
731.,1.6972645690834474,2.9912771067123227,0.14077361531808197
