lambda (nm), E(eV), Cext [nm^2], Csca [nm^2]
494.,2.5115392712550606,903.7294695065493,14.14144615200454
495.,2.506465454545454,915.3674142163658,14.38404728336117
496.,2.5014120967741937,927.6358319014547,14.64997253004643
497.,2.4963790744466805,942.4428646713143,15.008739735442473
498.,2.4913662650602406,958.7543095730133,15.425706627362235
499.,2.4863735470941886,975.8648907927669,15.877006999865
500.,2.4814008,993.7829907726135,16.364444919294055
501.,2.4764479041916165,1012.5144140325726,16.889919540864234
502.,2.471514741035856,1032.0616041493106,17.455414915035753
503.,2.466601192842942,1052.4227201584824,18.062985451149757
504.,2.461707142857143,1073.5905545055664,18.714735983887106
505.,2.456832475247525,1095.551274747074,19.412795218869107
506.,2.451977075098814,1118.2829723899883,20.159281160261216
507.,2.4471408284023672,1141.7540050384835,20.956256957147534
508.,2.4423236220472444,1165.9211230071403,21.80567546442433
509.,2.4375253438113944,1190.7273795070446,22.7093107236274
510.,2.432745882352941,1216.099835288765,23.66867456493195
511.,2.4279851272015653,1241.947085196737,24.684916660561168
512.,2.42324296875,1268.1566564263446,25.758706681659337
513.,2.418519298245614,1294.592357221805,26.890097797155065
514.,2.413814007782101,1321.0916908041484,28.07837168530992
515.,2.409126990291262,1347.4634922975818,29.321866589718443
516.,2.4044581395348836,1373.4859950572074,30.617791814100546
517.,2.3998073500967116,1398.9055842105674,31.962034456233464
518.,2.3951745173745174,1423.4365443775082,33.34896711379093
519.,2.3905595375722544,1446.762147797024,34.77126864223872
520.,2.385962307692308,1468.5374480783084,36.21977356257155
521.,2.381382725527831,1488.3941307691484,37.68336899301808
522.,2.376820689655172,1500.1991409944815,38.83536224842838
523.,2.372276099426386,1506.9242177461022,39.810333609426095
524.,2.3677488549618317,1510.9105131717995,40.73009884431647
525.,2.363238857142857,1512.0339531772788,41.586283701857354
526.,2.3587460076045628,1510.2020641138267,42.37099144741282
527.,2.3542702087286527,1505.357861037662,43.0770093913627
528.,2.349811363636364,1497.482744718695,43.698004074700314
529.,2.3453693761814742,1486.598205910517,44.22869496374375
530.,2.3409441509433964,1472.766200151121,44.66499727924193
531.,2.336535593220339,1456.088136181344,45.004126178643084
532.,2.3321436090225567,1436.7025085154698,45.24465680268438
533.,2.3277681050656662,1414.781291062631,45.38653747490962
534.,2.323408988764045,1390.525285229155,45.431056327254595
535.,2.3190661682242992,1364.1586751306368,45.38076451468733
536.,2.314739552238806,1335.9230792182743,45.23936169556902
537.,2.3104290502793297,1306.071399533404,45.01155136990041
538.,2.306134572490706,1274.8617577618559,44.702874849380024
539.,2.3018560296846013,1242.5517747408742,44.31953304263573
540.,2.2975933333333334,1209.393402439598,43.86820492855897
541.,2.2933463955637707,1175.6284609775432,43.355870684478184
542.,2.2891151291512917,1141.4849742257252,42.789646102604955
543.,2.284899447513812,1107.1743414077696,42.17663335201552
544.,2.2806992647058824,1072.8893330260403,41.52379149884294
545.,2.2765144954128442,1038.8028599917798,40.837828630304216
546.,2.272345054945055,1005.0674361633814,40.12511604582394
547.,2.2681908592321753,971.8152364586837,39.39162384637372
548.,2.264051824817518,939.1586442424875,38.642876398519505
549.,2.259927868852459,907.224982191551,37.88669371084845
550.,2.255818909090909,877.8006900949655,37.27536510048049
551.,2.2517248638838474,848.9075449820804,36.6524885123607
552.,2.247645652173913,820.5990026636692,36.020812433199666
553.,2.243581193490054,792.9198022513804,35.382878115226845
554.,2.239531407942238,765.9065528989221,34.741018837701674
555.,2.2354962162162164,739.5883557807755,34.09736229239623
556.,2.2314755395683457,713.9874432375454,33.45383553482734
557.,2.227469299820467,689.1198199301056,32.8121719807115
558.,2.223477419354839,664.9958936415587,32.17391997374782
559.,2.2194998211091232,641.621085963545,31.540452502522474
560.,2.2155364285714283,618.9964154488725,30.912977697938942
561.,2.2115871657754007,597.1190478775596,30.292549795686313
562.,2.2076519572953734,575.9828100594107,29.680080299051134
563.,2.2037307282415632,555.578665089367,29.076349124641894
564.,2.199823404255319,535.8951481978053,28.482015556530605
565.,2.195929911504425,516.918763320207,27.897628872548907
566.,2.1920501766784453,498.6343412750949,27.323638539886062
567.,2.188184126984127,481.0253610143657,26.760403905822645
568.,2.184331690140845,464.0742358236746,26.208203333666507
569.,2.1804927943760983,447.7625666289173,25.667242754068827
570.,2.176667368421053,432.0713647324571,25.137663618304643
571.,2.17285534150613,416.9812463813033,24.619550253222453
572.,2.1690566433566434,402.47260157832665,24.11293662783853
573.,2.1652712041884814,388.5257395028739,23.617812549363137
574.,2.161498954703833,375.12101282310635,23.134129312200788
575.,2.1577398260869565,362.2389230703114,22.661804827494507
576.,2.1539937499999997,349.86020911471564,22.200728263399743
577.,2.1502606585788557,337.9659206406074,21.750764227747936
578.,2.1465404844290656,326.5374783716995,21.311756525326604
579.,2.1428331606217617,315.55672265015585,20.88353152186099
580.,2.139138620689655,305.00595182805824,20.465901146101658
581.,2.1354567986230637,294.86795179067457,20.058665560340526
582.,2.1317876288659794,285.1260177985611,19.661615528313988
583.,2.1281310463121783,275.66217223247475,19.27009790372954
584.,2.1244869863013696,266.47803171273625,18.88451526458408
585.,2.1208553846153846,257.6596039378518,18.509026885492666
586.,2.117236177474403,249.19203091624888,18.1434145562223
587.,2.1136293015332197,241.06091804674477,17.7874548034881
588.,2.110034693877551,233.25234214180585,17.440920433398254
589.,2.106452292020373,225.75285544730838,17.10358188875513
590.,2.102882033898305,218.54948624586137,16.775208438478007
591.,2.0993238578680202,211.6297365656733,16.45556921523992
592.,2.095777702702703,204.98157745739846,16.14443411624646
593.,2.092243507588533,198.59344224695963,15.841574580938099
594.,2.0887212121212118,192.45421812307566,15.546764258295665
595.,2.085210756302521,186.55323637359737,15.259779575365087
596.,2.0817120805369127,180.8802615447543,14.980400217618586
597.,2.078225125628141,175.42547976143985,14.708409530818432
598.,2.0747498327759195,170.17948641466072,14.443594853167832
599.,2.071286143572621,165.1332733936995,14.185747785706509
600.,2.0678340000000004,160.2782160152838,13.93466440814665
601.,2.064393344425957,155.60605977963343,13.690145446638844
602.,2.060964119601329,151.1089070635788,13.451996399311405
603.,2.0575462686567167,146.77920384354803,13.220027624831795
604.,2.0541397350993376,142.6097265260658,12.994054398697514
605.,2.0507444628099174,138.59356895007505,12.773896941469458
606.,2.047360396039604,134.72412961385066,12.559380422712923
607.,2.0439874794069195,130.9950991691778,12.350334944003
608.,2.040625657894737,127.40044821678828,12.146595503984216
609.,2.0372748768472904,123.9344154294877,11.94800194814063
610.,2.033935081967213,120.59149602297386,11.754398905632815
